Origen de la base;Código de partido;Fecha del hecho;Mes;Hora del hecho;Diurno/Nocturno;Edad;Edad agrupada;Sexo
Ministerio de Seguridad;427;16/12/2018;Diciembre;14:30:00;Diurno;Sin determinar;Sin determinar;Mujer
Ministerio de Seguridad;427;17/12/2018;Diciembre;07:55:00;Diurno;22;15 a 24;Mujer
Ministerio de Seguridad;427;24/12/2018;Diciembre;13:00:00;Diurno;Sin determinar;Sin determinar;Varón
Ministerio de Seguridad;427;18/12/2018;Diciembre;15:00:00;Diurno;20;15 a 24;Varón
Ministerio de Seguridad;427;25/12/2018;Diciembre;20:30:00;Nocturno;19;15 a 24;Varón
Ministerio de Seguridad;427;25/12/2018;Diciembre;20:30:00;Nocturno;21;15 a 24;Varón
Ministerio de Seguridad;427;21/12/2018;Diciembre;12:35:00;Diurno;Sin determinar;Sin determinar;Varón
Ministerio de Seguridad;427;23/12/2018;Diciembre;21:00:00;Nocturno;31;25 a 34;Varón
Ministerio de Seguridad;427;26/12/2018;Diciembre;21:00:00;Nocturno;74;65 a 74;Varón
Ministerio de Seguridad;427;27/12/2018;Diciembre;04:15:00;Nocturno;49;45 a 54;Varón
Ministerio de Seguridad;427;27/12/2018;Diciembre;12:15:00;Diurno;25;25 a 34;Mujer
Ministerio de Seguridad;427;19/12/2018;Diciembre;07:15:00;Diurno;35;35 a 44;Varón
Ministerio de Seguridad;427;28/12/2018;Diciembre;17:30:00;Diurno;Sin determinar;Sin determinar;Sin determinar
Ministerio de Seguridad;427;31/12/2018;Diciembre;21:00:00;Nocturno;27;25 a 34;Varón
Ministerio de Seguridad;427;31/12/2018;Diciembre;05:00:00;Nocturno;49;45 a 54;Varón
Ministerio de Seguridad;427;31/12/2018;Diciembre;05:00:00;Nocturno;33;25 a 34;Varón
Ministerio de Seguridad;329;12/1/2018;Enero;06:00:00;Nocturno;21;15 a 24;Varón
Ministerio de Seguridad;539;23/1/2018;Enero;17:20:00;Diurno;24;15 a 24;Varón
Ministerio de Seguridad;539;29/1/2018;Enero;14:25:00;Diurno;36;35 a 44;Varón
Ministerio de Seguridad;539;29/1/2018;Enero;14:25:00;Diurno;Sin determinar;Sin determinar;Mujer
Ministerio de Seguridad;539;29/1/2018;Enero;14:25:00;Diurno;6;5 a 14;Varón
Ministerio de Seguridad;539;3/2/2018;Febrero;13:30:00;Diurno;23;15 a 24;Varón
Ministerio de Seguridad;539;6/2/2018;Febrero;06:50:00;Nocturno;42;35 a 44;Varón
Ministerio de Seguridad;539;9/2/2018;Febrero;17:40:00;Diurno;33;25 a 34;Varón
Ministerio de Seguridad;539;18/2/2018;Febrero;20:50:00;Nocturno;21;15 a 24;Varón
Ministerio de Seguridad;091;24/12/2018;Diciembre;01:30:00;Nocturno;23;15 a 24;Varón
Ministerio de Seguridad;274;22/12/2018;Diciembre;14:30:00;Diurno;13;5 a 14;Varón
Ministerio de Seguridad;274;24/12/2018;Diciembre;19:50:00;Nocturno;45;45 a 54;Varón
Ministerio de Seguridad;274;26/12/2018;Diciembre;09:20:00;Diurno;37;35 a 44;Mujer
Ministerio de Seguridad;274;26/12/2018;Diciembre;09:20:00;Diurno;19;15 a 24;Mujer
Ministerio de Seguridad;274;27/12/2018;Diciembre;10:30:00;Diurno;Sin determinar;Sin determinar;Sin determinar
Ministerio de Seguridad;058;23/7/2018;Julio;14:40:00;Diurno;Sin determinar;Sin determinar;Mujer
Ministerio de Seguridad;274;24/7/2018;Julio;06:30:00;Nocturno;24;15 a 24;Varón
Ministerio de Seguridad;058;28/7/2018;Julio;15:15:00;Diurno;25;25 a 34;Varón
Ministerio de Seguridad;091;29/7/2018;Julio;15:45:00;Diurno;30;25 a 34;Mujer
Ministerio de Seguridad;274;29/7/2018;Julio;09:40:00;Diurno;Sin determinar;Sin determinar;Mujer
Ministerio de Seguridad;274;29/7/2018;Julio;09:40:00;Diurno;Sin determinar;Sin determinar;Varón
Ministerio de Seguridad;058;2/8/2018;Agosto;13:20:00;Diurno;33;25 a 34;Varón
Ministerio de Seguridad;274;6/8/2018;Agosto;19:50:00;Nocturno;61;55 a 64;Mujer
Ministerio de Seguridad;091;6/8/2018;Agosto;20:55:00;Nocturno;27;25 a 34;Varón
Ministerio de Seguridad;091;6/8/2018;Agosto;20:55:00;Nocturno;20;15 a 24;Mujer
Ministerio de Seguridad;058;6/8/2018;Agosto;20:00:00;Nocturno;23;15 a 24;Mujer
Ministerio de Seguridad;058;7/8/2018;Agosto;10:00:00;Diurno;49;45 a 54;Varón
Ministerio de Seguridad;058;16/8/2018;Agosto;13:00:00;Diurno;21;15 a 24;Varón
Ministerio de Seguridad;058;17/8/2018;Agosto;19:15:00;Nocturno;26;25 a 34;Varón
Ministerio de Seguridad;058;21/8/2018;Agosto;19:30:00;Nocturno;56;55 a 64;Mujer
Ministerio de Seguridad;058;20/8/2018;Agosto;10:05:00;Diurno;45;45 a 54;Varón
Ministerio de Seguridad;058;23/8/2018;Agosto;15:15:00;Diurno;36;35 a 44;Varón
Ministerio de Seguridad;091;24/8/2018;Agosto;15:00:00;Diurno;Sin determinar;Sin determinar;Varón
Ministerio de Seguridad;091;25/8/2018;Agosto;19:40:00;Nocturno;Sin determinar;Sin determinar;Varón
Ministerio de Seguridad;058;29/8/2018;Agosto;09:30:00;Diurno;55;55 a 64;Mujer
Ministerio de Seguridad;058;30/8/2018;Agosto;15:55:00;Diurno;32;25 a 34;Varón
Ministerio de Seguridad;274;31/8/2018;Agosto;13:15:00;Diurno;30;25 a 34;Varón
Ministerio de Seguridad;091;1/9/2018;Septiembre;18:40:00;Diurno;45;45 a 54;Varón
Ministerio de Seguridad;058;5/9/2018;Septiembre;00:01:00;Nocturno;Sin determinar;Sin determinar;Varón
Ministerio de Seguridad;058;6/9/2018;Septiembre;14:00:00;Diurno;28;25 a 34;Varón
Ministerio de Seguridad;091;10/9/2018;Septiembre;19:20:00;Nocturno;16;15 a 24;Mujer
Ministerio de Seguridad;091;12/9/2018;Septiembre;21:10:00;Nocturno;61;55 a 64;Varón
Ministerio de Seguridad;058;15/9/2018;Septiembre;22:00:00;Nocturno;32;25 a 34;Varón
Ministerio de Seguridad;274;15/9/2018;Septiembre;05:00:00;Nocturno;32;25 a 34;Varón
Ministerio de Seguridad;274;17/9/2018;Septiembre;00:01:00;Nocturno;19;15 a 24;Varón
Ministerio de Seguridad;058;17/9/2018;Septiembre;20:30:00;Nocturno;Sin determinar;Sin determinar;Varón
Ministerio de Seguridad;058;17/9/2018;Septiembre;09:45:00;Diurno;40;35 a 44;Varón
Ministerio de Seguridad;274;18/9/2018;Septiembre;07:30:00;Diurno;21;15 a 24;Varón
Ministerio de Seguridad;091;24/9/2018;Septiembre;07:40:00;Diurno;28;25 a 34;Varón
Ministerio de Seguridad;091;26/9/2018;Septiembre;15:30:00;Diurno;6;5 a 14;Mujer
Ministerio de Seguridad;058;26/9/2018;Septiembre;00:01:00;Nocturno;Sin determinar;Sin determinar;Varón
Ministerio de Seguridad;058;30/9/2018;Septiembre;21:20:00;Nocturno;Sin determinar;Sin determinar;Varón
Ministerio de Seguridad;058;2/10/2018;Octubre;18:30:00;Diurno;32;25 a 34;Varón
Ministerio de Seguridad;058;5/10/2018;Octubre;22:20:00;Nocturno;Sin determinar;Sin determinar;Sin determinar
Ministerio de Seguridad;058;5/10/2018;Octubre;09:15:00;Diurno;33;25 a 34;Varón
Ministerio de Seguridad;058;6/10/2018;Octubre;13:30:00;Diurno;Sin determinar;Sin determinar;Mujer
Ministerio de Seguridad;058;8/10/2018;Octubre;11:00:00;Diurno;30;25 a 34;Mujer
Ministerio de Seguridad;274;10/10/2018;Octubre;18:10:00;Diurno;28;25 a 34;Varón
Ministerio de Seguridad;091;13/10/2018;Octubre;16:20:00;Diurno;Sin determinar;Sin determinar;Mujer
Ministerio de Seguridad;274;18/10/2018;Octubre;00:15:00;Nocturno;53;45 a 54;Varón
Ministerio de Seguridad;058;20/10/2018;Octubre;19:30:00;Nocturno;24;15 a 24;Mujer
Ministerio de Seguridad;274;21/10/2018;Octubre;03:00:00;Nocturno;18;15 a 24;Varón
Ministerio de Seguridad;091;23/10/2018;Octubre;13:15:00;Diurno;Sin determinar;Sin determinar;Varón
Ministerio de Seguridad;091;25/10/2018;Octubre;14:30:00;Diurno;19;15 a 24;Varón
Ministerio de Seguridad;091;25/10/2018;Octubre;14:30:00;Diurno;27;25 a 34;Varón
Ministerio de Seguridad;274;27/10/2018;Octubre;16:00:00;Diurno;25;25 a 34;Varón
Ministerio de Seguridad;058;27/10/2018;Octubre;16:50:00;Diurno;31;25 a 34;Varón
Ministerio de Seguridad;058;27/10/2018;Octubre;17:00:00;Diurno;15;15 a 24;Varón
Ministerio de Seguridad;274;28/10/2018;Octubre;22:00:00;Nocturno;Sin determinar;Sin determinar;Varón
Ministerio de Seguridad;091;2/11/2018;Noviembre;21:15:00;Nocturno;32;25 a 34;Mujer
Ministerio de Seguridad;539;6/4/2018;Abril;11:10:00;Diurno;16;15 a 24;Mujer
Ministerio de Seguridad;539;7/4/2018;Abril;16:10:00;Diurno;32;25 a 34;Varón
Ministerio de Seguridad;539;9/4/2018;Abril;16:10:00;Diurno;75;75 y más;Varón
Ministerio de Seguridad;539;11/4/2018;Abril;14:05:00;Diurno;25;25 a 34;Varón
Ministerio de Seguridad;539;21/4/2018;Abril;16:11:00;Diurno;21;15 a 24;Varón
Ministerio de Seguridad;539;30/4/2018;Abril;18:15:00;Diurno;16;15 a 24;Mujer
Ministerio de Seguridad;539;30/4/2018;Abril;18:15:00;Diurno;17;15 a 24;Mujer
Ministerio de Seguridad;539;1/5/2018;Mayo;14:25:00;Diurno;52;45 a 54;Varón
Ministerio de Seguridad;539;9/5/2018;Mayo;13:50:00;Diurno;76;75 y más;Varón
Ministerio de Seguridad;539;9/5/2018;Mayo;13:50:00;Diurno;2;0 a 4;Mujer
Ministerio de Seguridad;539;15/5/2018;Mayo;18:50:00;Diurno;37;35 a 44;Varón
Ministerio de Seguridad;525;20/5/2018;Mayo;19:30:00;Nocturno;44;35 a 44;Mujer
Ministerio de Seguridad;539;25/5/2018;Mayo;12:28:00;Diurno;39;35 a 44;Mujer
Ministerio de Seguridad;539;26/5/2018;Mayo;00:25:00;Nocturno;36;35 a 44;Varón
Ministerio de Seguridad;539;26/5/2018;Mayo;00:25:00;Nocturno;12;5 a 14;Varón
Ministerio de Seguridad;539;26/5/2018;Mayo;00:25:00;Nocturno;42;35 a 44;Mujer
Ministerio de Seguridad;539;29/5/2018;Mayo;07:30:00;Diurno;27;25 a 34;Mujer
Ministerio de Seguridad;539;5/6/2018;Junio;14:40:00;Diurno;42;35 a 44;Varón
Ministerio de Seguridad;525;12/6/2018;Junio;22:00:00;Nocturno;54;45 a 54;Varón
Ministerio de Seguridad;539;14/6/2018;Junio;08:09:00;Diurno;20;15 a 24;Varón
Ministerio de Seguridad;539;17/6/2018;Junio;12:10:00;Diurno;33;25 a 34;Varón
Ministerio de Seguridad;539;26/6/2018;Junio;19:20:00;Nocturno;34;25 a 34;Varón
Ministerio de Seguridad;539;28/6/2018;Junio;13:48:00;Diurno;42;35 a 44;Varón
Ministerio de Seguridad;539;5/7/2018;Julio;18:17:00;Diurno;21;15 a 24;Varón
Ministerio de Seguridad;539;5/7/2018;Julio;18:17:00;Diurno;31;25 a 34;Varón
Ministerio de Seguridad;539;5/7/2018;Julio;07:00:00;Nocturno;37;35 a 44;Mujer
Ministerio de Seguridad;539;15/7/2018;Julio;17:30:00;Diurno;36;35 a 44;Mujer
Ministerio de Seguridad;539;13/7/2018;Julio;11:30:00;Diurno;45;45 a 54;Varón
Ministerio de Seguridad;539;13/7/2018;Julio;11:30:00;Diurno;46;45 a 54;Mujer
Ministerio de Seguridad;539;16/7/2018;Julio;22:00:00;Nocturno;Sin determinar;Sin determinar;Varón
Ministerio de Seguridad;539;20/7/2018;Julio;21:12:00;Nocturno;54;45 a 54;Mujer
Ministerio de Seguridad;539;21/7/2018;Julio;11:19:00;Diurno;42;35 a 44;Varón
Ministerio de Seguridad;539;21/7/2018;Julio;11:19:00;Diurno;33;25 a 34;Varón
Ministerio de Seguridad;539;29/7/2018;Julio;00:20:00;Nocturno;18;15 a 24;Varón
Ministerio de Seguridad;539;27/7/2018;Julio;19:42:00;Nocturno;37;35 a 44;Mujer
Ministerio de Seguridad;539;27/7/2018;Julio;19:42:00;Nocturno;40;35 a 44;Varón
Ministerio de Seguridad;539;27/7/2018;Julio;19:42:00;Nocturno;21;15 a 24;Varón
Ministerio de Seguridad;539;27/7/2018;Julio;19:42:00;Nocturno;18;15 a 24;Varón
Ministerio de Seguridad;525;8/8/2018;Agosto;17:20:00;Diurno;25;25 a 34;Varón
Ministerio de Seguridad;539;21/8/2018;Agosto;09:00:00;Diurno;25;25 a 34;Varón
Ministerio de Seguridad;539;22/8/2018;Agosto;04:05:00;Nocturno;35;35 a 44;Mujer
Ministerio de Seguridad;539;31/8/2018;Agosto;13:15:00;Diurno;30;25 a 34;Varón
Ministerio de Seguridad;539;31/8/2018;Agosto;17:22:00;Diurno;37;35 a 44;Mujer
Ministerio de Seguridad;539;8/9/2018;Septiembre;19:11:00;Nocturno;30;25 a 34;Varón
Ministerio de Seguridad;539;12/9/2018;Septiembre;14:23:00;Diurno;28;25 a 34;Varón
Ministerio de Seguridad;539;3/10/2018;Octubre;21:23:00;Nocturno;22;15 a 24;Varón
Ministerio de Seguridad;539;7/10/2018;Octubre;18:30:00;Diurno;3;0 a 4;Varón
Ministerio de Seguridad;539;9/10/2018;Octubre;22:10:00;Nocturno;49;45 a 54;Varón
Ministerio de Seguridad;525;8/10/2018;Octubre;21:25:00;Nocturno;20;15 a 24;Mujer
Ministerio de Seguridad;539;26/10/2018;Octubre;14:45:00;Diurno;35;35 a 44;Mujer
Ministerio de Seguridad;539;27/10/2018;Octubre;12:00:00;Diurno;32;25 a 34;Varón
Ministerio de Seguridad;539;18/11/2018;Noviembre;18:30:00;Diurno;21;15 a 24;Mujer
Ministerio de Seguridad;539;18/11/2018;Noviembre;18:30:00;Diurno;23;15 a 24;Varón
Ministerio de Seguridad;539;16/11/2018;Noviembre;18:45:00;Diurno;41;35 a 44;Varón
Ministerio de Seguridad;539;19/11/2018;Noviembre;22:15:00;Nocturno;38;35 a 44;Varón
Ministerio de Seguridad;539;19/11/2018;Noviembre;22:15:00;Nocturno;20;15 a 24;Varón
Ministerio de Seguridad;539;3/5/2018;Mayo;16:40:00;Diurno;58;55 a 64;Mujer
Ministerio de Seguridad;539;13/5/2018;Mayo;20:00:00;Nocturno;Sin determinar;Sin determinar;Varón
Ministerio de Seguridad;525;19/5/2018;Mayo;18:15:00;Diurno;Sin determinar;Sin determinar;Mujer
Ministerio de Seguridad;539;20/5/2018;Mayo;12:00:00;Diurno;35;35 a 44;Varón
Ministerio de Seguridad;525;21/5/2018;Mayo;12:20:00;Diurno;31;25 a 34;Mujer
Ministerio de Seguridad;539;24/5/2018;Mayo;13:19:00;Diurno;50;45 a 54;Mujer
Ministerio de Seguridad;539;19/5/2018;Mayo;15:00:00;Diurno;29;25 a 34;Mujer
Ministerio de Seguridad;539;19/5/2018;Mayo;15:00:00;Diurno;31;25 a 34;Varón
Ministerio de Seguridad;539;29/5/2018;Mayo;11:55:00;Diurno;37;35 a 44;Mujer
Ministerio de Seguridad;539;1/6/2018;Junio;00:00:00;Nocturno;49;45 a 54;Varón
Ministerio de Seguridad;539;7/6/2018;Junio;15:25:00;Diurno;56;55 a 64;Varón
Ministerio de Seguridad;539;9/6/2018;Junio;00:40:00;Nocturno;28;25 a 34;Varón
Ministerio de Seguridad;539;12/6/2018;Junio;17:20:00;Diurno;19;15 a 24;Mujer
Ministerio de Seguridad;539;16/6/2018;Junio;07:29:00;Diurno;33;25 a 34;Mujer
Ministerio de Seguridad;539;16/6/2018;Junio;07:29:00;Diurno;53;45 a 54;Varón
Ministerio de Seguridad;539;16/6/2018;Junio;07:29:00;Diurno;39;35 a 44;Varón
Ministerio de Seguridad;539;16/6/2018;Junio;07:29:00;Diurno;60;55 a 64;Mujer
Ministerio de Seguridad;539;16/6/2018;Junio;19:28:00;Nocturno;69;65 a 74;Varón
Ministerio de Seguridad;539;18/6/2018;Junio;06:06:00;Nocturno;34;25 a 34;Varón
Ministerio de Seguridad;539;22/6/2018;Junio;07:35:00;Diurno;53;45 a 54;Varón
Ministerio de Seguridad;539;8/7/2018;Julio;22:30:00;Nocturno;15;15 a 24;Varón
Ministerio de Seguridad;539;8/7/2018;Julio;19:20:00;Nocturno;24;15 a 24;Varón
Ministerio de Seguridad;539;13/7/2018;Julio;19:25:00;Nocturno;40;35 a 44;Varón
Ministerio de Seguridad;539;22/7/2018;Julio;08:30:00;Diurno;28;25 a 34;Mujer
Ministerio de Seguridad;539;22/7/2018;Julio;08:30:00;Diurno;28;25 a 34;Varón
Ministerio de Seguridad;539;5/8/2018;Agosto;19:30:00;Nocturno;Sin determinar;Sin determinar;Varón
Ministerio de Seguridad;539;5/8/2018;Agosto;19:30:00;Nocturno;45;45 a 54;Mujer
Ministerio de Seguridad;525;9/8/2018;Agosto;08:30:00;Diurno;24;15 a 24;Varón
Ministerio de Seguridad;539;10/8/2018;Agosto;16:30:00;Diurno;32;25 a 34;Mujer
Ministerio de Seguridad;539;18/8/2018;Agosto;16:45:00;Diurno;Sin determinar;Sin determinar;Varón
Ministerio de Seguridad;539;29/8/2018;Agosto;16:57:00;Diurno;52;45 a 54;Mujer
Ministerio de Seguridad;539;31/8/2018;Agosto;12:18:00;Diurno;50;45 a 54;Varón
Ministerio de Seguridad;525;2/9/2018;Septiembre;06:00:00;Nocturno;Sin determinar;Sin determinar;Varón
Ministerio de Seguridad;539;4/9/2018;Septiembre;15:15:00;Diurno;36;35 a 44;Varón
Ministerio de Seguridad;539;9/9/2018;Septiembre;12:00:00;Diurno;Sin determinar;Sin determinar;Varón
Ministerio de Seguridad;539;11/9/2018;Septiembre;14:30:00;Diurno;26;25 a 34;Mujer
Ministerio de Seguridad;539;11/9/2018;Septiembre;14:30:00;Diurno;23;15 a 24;Varón
Ministerio de Seguridad;539;14/9/2018;Septiembre;18:26:00;Diurno;33;25 a 34;Varón
Ministerio de Seguridad;539;17/9/2018;Septiembre;01:00:00;Nocturno;61;55 a 64;Varón
Ministerio de Seguridad;539;20/9/2018;Septiembre;17:00:00;Diurno;24;15 a 24;Varón
Ministerio de Seguridad;539;26/9/2018;Septiembre;07:40:00;Diurno;26;25 a 34;Varón
Ministerio de Seguridad;539;26/9/2018;Septiembre;10:10:00;Diurno;24;15 a 24;Varón
Ministerio de Seguridad;525;4/10/2018;Octubre;22:30:00;Nocturno;20;15 a 24;Varón
Ministerio de Seguridad;539;6/10/2018;Octubre;13:22:00;Diurno;32;25 a 34;Varón
Ministerio de Seguridad;539;8/10/2018;Octubre;22:40:00;Nocturno;33;25 a 34;Mujer
Ministerio de Seguridad;539;14/10/2018;Octubre;01:00:00;Nocturno;25;25 a 34;Varón
Ministerio de Seguridad;525;17/10/2018;Octubre;12:30:00;Diurno;26;25 a 34;Varón
Ministerio de Seguridad;539;4/11/2018;Noviembre;19:40:00;Nocturno;Sin determinar;Sin determinar;Varón
Ministerio de Seguridad;539;8/11/2018;Noviembre;21:45:00;Nocturno;41;35 a 44;Varón
Ministerio de Seguridad;539;9/11/2018;Noviembre;20:20:00;Nocturno;37;35 a 44;Mujer
Ministerio de Seguridad;539;8/11/2018;Noviembre;06:40:00;Nocturno;43;35 a 44;Varón
Ministerio de Seguridad;539;8/11/2018;Noviembre;06:40:00;Nocturno;27;25 a 34;Mujer
Ministerio de Seguridad;539;11/11/2018;Noviembre;06:30:00;Nocturno;26;25 a 34;Varón
Ministerio de Seguridad;525;16/11/2018;Noviembre;12:30:00;Diurno;35;35 a 44;Varón
Ministerio de Seguridad;539;21/11/2018;Noviembre;10:30:00;Diurno;80;75 y más;Mujer
Ministerio de Seguridad;098;29/8/2018;Agosto;09:45:00;Diurno;Sin determinar;Sin determinar;Mujer
Ministerio de Seguridad;441;31/8/2018;Agosto;18:58:00;Diurno;27;25 a 34;Mujer
Ministerio de Seguridad;441;2/9/2018;Septiembre;10:50:00;Diurno;29;25 a 34;Varón
Ministerio de Seguridad;441;4/9/2018;Septiembre;21:00:00;Nocturno;19;15 a 24;Varón
Ministerio de Seguridad;245;3/9/2018;Septiembre;16:00:00;Diurno;48;45 a 54;Varón
Ministerio de Seguridad;441;7/9/2018;Septiembre;16:00:00;Diurno;26;25 a 34;Varón
Ministerio de Seguridad;441;12/9/2018;Septiembre;15:00:00;Diurno;35;35 a 44;Varón
Ministerio de Seguridad;441;13/9/2018;Septiembre;11:15:00;Diurno;15;15 a 24;Mujer
Ministerio de Seguridad;441;13/9/2018;Septiembre;11:15:00;Diurno;62;55 a 64;Varón
Ministerio de Seguridad;441;17/9/2018;Septiembre;15:30:00;Diurno;27;25 a 34;Varón
Ministerio de Seguridad;441;17/9/2018;Septiembre;17:25:00;Diurno;77;75 y más;Mujer
Ministerio de Seguridad;441;16/9/2018;Septiembre;18:00:00;Diurno;13;5 a 14;Varón
Ministerio de Seguridad;441;19/9/2018;Septiembre;13:05:00;Diurno;47;45 a 54;Mujer
Ministerio de Seguridad;441;24/9/2018;Septiembre;19:30:00;Nocturno;23;15 a 24;Mujer
Ministerio de Seguridad;441;24/9/2018;Septiembre;19:30:00;Nocturno;1;0 a 4;Mujer
Ministerio de Seguridad;441;24/9/2018;Septiembre;16:45:00;Diurno;Sin determinar;Sin determinar;Varón
Ministerio de Seguridad;441;9/10/2018;Octubre;15:30:00;Diurno;42;35 a 44;Mujer
Ministerio de Seguridad;441;16/10/2018;Octubre;09:10:00;Diurno;37;35 a 44;Varón
Ministerio de Seguridad;441;16/10/2018;Octubre;16:07:00;Diurno;18;15 a 24;Varón
Ministerio de Seguridad;441;16/10/2018;Octubre;16:07:00;Diurno;21;15 a 24;Varón
Ministerio de Seguridad;441;16/10/2018;Octubre;16:07:00;Diurno;3;0 a 4;Mujer
Ministerio de Seguridad;245;21/10/2018;Octubre;06:30:00;Nocturno;38;35 a 44;Varón
Ministerio de Seguridad;441;23/10/2018;Octubre;21:00:00;Nocturno;25;25 a 34;Varón
Ministerio de Seguridad;441;23/10/2018;Octubre;07:40:00;Diurno;15;15 a 24;Varón
Ministerio de Seguridad;441;25/10/2018;Octubre;22:20:00;Nocturno;42;35 a 44;Varón
Ministerio de Seguridad;441;28/10/2018;Octubre;01:06:00;Nocturno;22;15 a 24;Varón
Ministerio de Seguridad;441;4/11/2018;Noviembre;19:02:00;Nocturno;Sin determinar;Sin determinar;Sin determinar
Ministerio de Seguridad;441;7/11/2018;Noviembre;20:15:00;Nocturno;21;15 a 24;Mujer
Ministerio de Seguridad;441;7/11/2018;Noviembre;20:15:00;Nocturno;24;15 a 24;Varón
Ministerio de Seguridad;245;2/11/2018;Noviembre;20:50:00;Nocturno;30;25 a 34;Varón
Ministerio de Seguridad;245;6/11/2018;Noviembre;16:00:00;Diurno;39;35 a 44;Mujer
Ministerio de Seguridad;098;9/11/2018;Noviembre;16:30:00;Diurno;73;65 a 74;Varón
Ministerio de Seguridad;441;11/11/2018;Noviembre;09:15:00;Diurno;36;35 a 44;Varón
Ministerio de Seguridad;441;14/11/2018;Noviembre;20:00:00;Nocturno;Sin determinar;Sin determinar;Mujer
Ministerio de Seguridad;441;14/11/2018;Noviembre;00:00:00;Nocturno;30;25 a 34;Mujer
Ministerio de Seguridad;098;16/11/2018;Noviembre;16:55:00;Diurno;Sin determinar;Sin determinar;Varón
Ministerio de Seguridad;441;17/11/2018;Noviembre;23:00:00;Nocturno;25;25 a 34;Mujer
Ministerio de Seguridad;098;18/11/2018;Noviembre;07:20:00;Diurno;Sin determinar;Sin determinar;Mujer
Ministerio de Seguridad;441;17/11/2018;Noviembre;08:35:00;Diurno;50;45 a 54;Varón
Ministerio de Seguridad;441;17/11/2018;Noviembre;08:35:00;Diurno;58;55 a 64;Varón
Ministerio de Seguridad;441;23/11/2018;Noviembre;15:00:00;Diurno;Sin determinar;Sin determinar;Varón
Ministerio de Seguridad;441;25/11/2018;Noviembre;16:30:00;Diurno;21;15 a 24;Varón
Ministerio de Seguridad;441;25/11/2018;Noviembre;16:30:00;Diurno;4;0 a 4;Mujer
Ministerio de Seguridad;441;25/11/2018;Noviembre;16:30:00;Diurno;3;0 a 4;Mujer
Ministerio de Seguridad;441;25/11/2018;Noviembre;16:30:00;Diurno;24;15 a 24;Mujer
Ministerio de Seguridad;441;25/11/2018;Noviembre;16:30:00;Diurno;1;0 a 4;Mujer
Ministerio de Seguridad;441;23/11/2018;Noviembre;12:00:00;Diurno;17;15 a 24;Varón
Ministerio de Seguridad;441;24/11/2018;Noviembre;12:10:00;Diurno;45;45 a 54;Varón
Ministerio de Seguridad;441;27/11/2018;Noviembre;21:55:00;Nocturno;21;15 a 24;Varón
Ministerio de Seguridad;441;29/11/2018;Noviembre;16:00:00;Diurno;56;55 a 64;Varón
Ministerio de Seguridad;245;29/11/2018;Noviembre;18:35:00;Diurno;Sin determinar;Sin determinar;Varón
Ministerio de Seguridad;441;1/12/2018;Diciembre;18:00:00;Diurno;37;35 a 44;Varón
Ministerio de Seguridad;441;1/12/2018;Diciembre;18:00:00;Diurno;27;25 a 34;Varón
Ministerio de Seguridad;441;1/12/2018;Diciembre;18:00:00;Diurno;27;25 a 34;Varón
Ministerio de Seguridad;245;2/12/2018;Diciembre;20:55:00;Nocturno;10;5 a 14;Mujer
Ministerio de Seguridad;245;2/12/2018;Diciembre;20:55:00;Nocturno;13;5 a 14;Mujer
Ministerio de Seguridad;539;18/2/2018;Febrero;20:50:00;Nocturno;23;15 a 24;Mujer
Ministerio de Seguridad;539;20/2/2018;Febrero;11:57:00;Diurno;34;25 a 34;Varón
Ministerio de Seguridad;539;23/2/2018;Febrero;18:50:00;Diurno;17;15 a 24;Mujer
Ministerio de Seguridad;539;2/3/2018;Marzo;19:47:00;Nocturno;33;25 a 34;Varón
Ministerio de Seguridad;539;15/3/2018;Marzo;18:00:00;Diurno;34;25 a 34;Varón
